window_id,video_id,video_filename,tester_name,project,start_time,end_time,silence_ratio,narration_density,words_per_minute,avg_silence_duration,avg_confidence,unique_words_ratio,avg_sentence_length
terryaflint17_wa_w025,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,1664.9,1728.619,0.7027,0.2973,63.09,2.4836,0.6806,0.7611940298507462,6.090909090909091
terryaflint17_wa_w026,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,1729.27,1789.68,0.5366,0.4634,104.29,1.1156,0.8556,0.7714285714285715,8.076923076923077
terryaflint17_wa_w027,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,1790.56,1853.319,0.3979,0.6021,100.38,0.9588,0.789,0.819047619047619,6.5625
terryaflint17_wa_w028,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,1854.069,1916.28,0.4967,0.5033,98.37,1.3398,0.845,0.7549019607843137,6.8
terryaflint17_wa_w029,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,1918.949,1981.219,0.602,0.398,76.12,2.338,0.8492,0.7848101265822784,6.583333333333333
terryaflint17_wa_w030,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,1982.099,2043.819,0.6052,0.3948,84.58,1.8624,0.8742,0.8045977011494253,7.25
terryaflint17_wa_w031,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2045.91,2107.979,0.5248,0.4752,86.03,1.2505,0.9136,0.7303370786516854,6.357142857142857
terryaflint17_wa_w032,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2109.169,2169.739,0.369,0.631,126.8,0.7413,0.8396,0.7265625,11.636363636363637
terryaflint17_wa_w033,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2170.489,2231.229,0.5346,0.4654,106.68,1.5421,0.7808,0.7222222222222222,9.818181818181818
terryaflint17_wa_w034,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2231.85,2296.8,0.5163,0.4837,80.37,1.4553,0.9093,0.7471264367816092,6.214285714285714
terryaflint17_wa_w035,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2297.699,2359.469,0.5688,0.4312,76.74,2.0631,0.7928,0.8481012658227848,6.076923076923077
terryaflint17_wa_w036,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2364.53,2425.5,0.664,0.336,59.05,2.6901,0.9205,0.9,5.454545454545454
terryaflint17_wa_w037,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2426.78,2486.949,0.4427,0.5573,113.68,1.328,0.8809,0.6929824561403509,7.125
terryaflint17_wa_w038,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2491.659,2552.8,0.5128,0.4872,97.15,1.7369,0.8347,0.7878787878787878,6.6
terryaflint17_wa_w039,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2556.33,2618.52,0.6155,0.3845,73.32,1.9104,0.8276,0.8421052631578947,4.75
terryaflint17_wa_w040,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2622.87,2690.62,0.6036,0.3964,68.19,2.1474,0.8344,0.8571428571428571,7.0
terryaflint17_wa_w041,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2692.01,2752.55,0.4062,0.5938,109.02,1.2272,0.7722,0.8,6.111111111111111
terryaflint17_wa_w042,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2754.6,2820.32,0.4995,0.5005,85.82,1.9275,0.8094,0.8191489361702128,7.230769230769231
terryaflint17_wa_w043,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2823.239,2886.139,0.5367,0.4633,82.03,1.7735,0.781,0.8953488372093024,6.615384615384615
terryaflint17_wa_w044,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2889.6,2951.05,0.4784,0.5216,115.22,2.2572,0.8438,0.7542372881355932,9.833333333333334
terryaflint17_wa_w045,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,2953.83,3014.09,0.6452,0.3548,66.71,2.5877,0.8217,0.835820895522388,6.090909090909091
terryaflint17_wa_w046,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3014.83,3076.979,0.6338,0.3662,68.54,1.9664,0.8978,0.8169014084507042,7.1
terryaflint17_wa_w047,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3100.149,3171.36,0.865,0.135,23.59,6.1504,0.8211,0.8571428571428571,4.0
terryaflint17_wa_w048,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3175.12,3235.62,0.5829,0.4171,83.31,2.0706,0.8784,0.7976190476190477,7.636363636363637
terryaflint17_wa_w049,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3237.469,3298.159,0.4221,0.5779,97.87,1.2145,0.8738,0.7373737373737373,8.25
terryaflint17_wa_w050,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3302.03,3362.53,0.363,0.637,113.06,1.2894,0.784,0.7807017543859649,9.5
terryaflint17_wa_w051,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3363.489,3426.08,0.4027,0.5973,105.45,1.3973,0.8208,0.8272727272727273,7.333333333333333
terryaflint17_wa_w052,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3429.389,3496.33,0.5771,0.4229,63.64,2.0295,0.6992,0.8732394366197183,7.1
terryaflint17_wa_w053,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3497.229,3560.57,0.7642,0.2358,41.68,3.4514,0.7438,0.7954545454545454,5.5
terryaflint17_wa_w054,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3572.56,3634.09,0.7384,0.2616,46.81,4.5344,0.7526,0.875,5.333333333333333
terryaflint17_wa_w055,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3638.04,3698.56,0.6992,0.3008,59.48,3.2468,0.8609,0.8666666666666667,5.0
terryaflint17_wa_w056,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3699.209,3765.32,0.7973,0.2027,41.75,5.2608,0.8652,0.8695652173913043,5.75
terryaflint17_wa_w057,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3765.989,3827.85,0.6528,0.3472,69.83,2.518,0.8486,0.7361111111111112,7.2
terryaflint17_wa_w058,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3831.82,3893.219,0.5023,0.4977,82.09,1.5392,0.8786,0.7857142857142857,6.461538461538462
terryaflint17_wa_w059,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3894.199,3980.909,0.6896,0.3104,56.05,3.732,0.7768,0.8395061728395061,6.230769230769231
terryaflint17_wa_w060,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,3986.51,4050.58,0.6078,0.3922,75.85,2.43,0.8206,0.7654320987654321,6.75
terryaflint17_wa_w061,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,4051.5,4113.83,0.7737,0.2263,36.58,4.8096,0.7693,0.9210526315789473,5.428571428571429
terryaflint17_wa_w062,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,4116.649,4177.0,0.7083,0.2917,52.69,2.8437,0.9063,0.6792452830188679,5.888888888888889
terryaflint17_wa_w063,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,4177.508,4237.649,0.4909,0.5091,94.78,1.84,0.7522,0.7789473684210526,5.9375
terryaflint17_wa_w064,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,4242.52,4303.22,0.4311,0.5689,117.63,1.3056,0.7372,0.6890756302521008,9.153846153846153
terryaflint17_wa_w065,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,4303.91,4380.209,0.7417,0.2583,46.4,3.53,0.7408,0.8135593220338984,5.363636363636363
terryaflint17_wa_w066,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,4382.979,4443.399,0.8233,0.1767,31.78,6.208,0.9489,0.875,4.571428571428571
terryaflint17_wa_w067,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,4444.52,4507.379,0.5375,0.4625,83.04,1.6061,0.8357,0.7816091954022989,5.8
terryaflint17_wa_w068,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,4509.129,4574.2,0.7675,0.2325,39.65,4.5295,0.7675,0.8372093023255814,5.375
terryaflint17_wa_w069,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,4581.64,4655.16,0.864,0.136,22.85,9.0606,0.734,0.8928571428571429,4.0
terryaflint17_wa_w070,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,4662.75,4973.189,0.9872,0.0128,2.71,61.2736,0.8645,1.0,7.0
terryaflint17_wa_w071,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,4980.25,5042.24,0.7249,0.2751,55.17,3.2046,0.8135,0.8070175438596491,6.333333333333333
terryaflint17_wa_w072,terryaflint17_wa,project_1f7f2859-ac90-4696-b89f-1077aa6040be_terryaflint17.mp4,terryaflint17,department-of-premier-and-cabinet-wa,5044.04,5098.629,0.5311,0.4689,84.63,1.7016,0.9058,0.7532467532467533,5.133333333333334
carlpatrickrobinson_suncorp_w000,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,2.64,81.529,0.0089,0.9911,36.51,0.2347,0.9876,0.8541666666666666,9.6
carlpatrickrobinson_suncorp_w001,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,82.47,142.82,0.0,1.0,66.61,0.0,0.9778,0.746268656716418,5.583333333333333
carlpatrickrobinson_suncorp_w002,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,144.509,205.399,0.0,1.0,75.87,0.0,0.9776,0.7402597402597403,12.833333333333334
carlpatrickrobinson_suncorp_w003,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,206.25,269.109,0.0,1.0,42.0,0.0,0.9893,0.8409090909090909,5.5
carlpatrickrobinson_suncorp_w004,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,271.859,335.1,0.0,1.0,45.54,0.0,0.9761,0.7916666666666666,6.0
carlpatrickrobinson_suncorp_w005,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,341.049,406.98,0.0,1.0,78.26,0.0,0.9921,0.7325581395348837,9.555555555555555
carlpatrickrobinson_suncorp_w006,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,411.519,477.6,0.0,1.0,66.28,0.0,0.9683,0.7945205479452054,7.3
carlpatrickrobinson_suncorp_w007,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,478.579,565.559,0.0,1.0,13.8,0.0,0.9969,0.85,6.666666666666667
carlpatrickrobinson_suncorp_w008,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,566.21,628.07,0.0,1.0,92.14,0.0,0.9975,0.6631578947368421,11.875
carlpatrickrobinson_suncorp_w009,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,630.669,696.489,0.0,1.0,62.9,0.0,0.997,0.7681159420289855,8.625
carlpatrickrobinson_suncorp_w010,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,697.44,758.549,0.0,1.0,48.11,0.0,0.9618,0.8367346938775511,6.125
carlpatrickrobinson_suncorp_w011,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,760.669,826.869,0.0,1.0,66.16,0.0,0.9487,0.7397260273972602,10.428571428571429
carlpatrickrobinson_suncorp_w012,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,827.549,896.32,0.0,1.0,49.73,0.0,0.9782,0.8771929824561403,8.142857142857142
carlpatrickrobinson_suncorp_w013,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,898.78,960.0,0.0,1.0,30.38,0.0,0.9271,0.9032258064516129,10.333333333333334
carlpatrickrobinson_suncorp_w014,carlpatrickrobinson_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_carlpatrickrobinson.mp4,carlpatrickrobinson,suncorp-insurance,961.82,1040.328,0.0188,0.9812,45.09,0.4907,0.9311,0.7966101694915254,5.363636363636363
ghum_suncorp_w000,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2.64,76.01,0.0105,0.9895,162.74,0.256,0.9714,0.6582914572864321,28.428571428571427
ghum_suncorp_w001,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,76.62,157.07,0.0,1.0,179.74,0.0,0.9362,0.6514522821576764,12.68421052631579
ghum_suncorp_w002,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,157.229,236.55,0.0,1.0,244.32,0.0,0.9081,0.5232198142414861,8.075
ghum_suncorp_w003,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,237.11,304.299,0.0038,0.9962,311.66,0.0512,0.9201,0.4469914040114613,9.432432432432432
ghum_suncorp_w004,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,305.019,376.14,0.0023,0.9977,247.18,0.0533,0.9114,0.5699658703071673,8.13888888888889
ghum_suncorp_w005,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,376.739,439.51,0.0036,0.9964,259.04,0.0747,0.863,0.6125461254612546,10.84
ghum_suncorp_w006,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,440.04,511.5,0.0004,0.9996,174.64,0.032,0.9326,0.6971153846153846,9.904761904761905
ghum_suncorp_w007,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,512.039,590.349,0.0,1.0,216.06,0.0,0.9329,0.6347517730496454,7.621621621621622
ghum_suncorp_w008,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,591.03,677.82,0.0,1.0,258.56,0.0,0.9098,0.4625668449197861,10.685714285714285
ghum_suncorp_w009,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,678.34,749.679,0.0009,0.9991,270.82,0.032,0.8982,0.484472049689441,10.387096774193548
ghum_suncorp_w010,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,749.919,810.409,0.0021,0.9979,299.55,0.064,0.9226,0.5927152317880795,9.4375
ghum_suncorp_w011,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,810.919,872.44,0.024,0.976,219.44,0.1338,0.9352,0.5777777777777777,6.25
ghum_suncorp_w012,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,873.159,948.289,0.0115,0.9885,241.98,0.0785,0.9283,0.5412541254125413,6.886363636363637
ghum_suncorp_w013,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,948.919,1011.429,0.0,1.0,222.68,0.0,0.9418,0.7155172413793104,8.923076923076923
ghum_suncorp_w014,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1011.869,1072.119,0.0021,0.9979,216.1,0.064,0.9638,0.6129032258064516,12.055555555555555
ghum_suncorp_w015,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1072.8,1151.51,0.0,1.0,270.61,0.0,0.9344,0.49295774647887325,8.452380952380953
ghum_suncorp_w016,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1152.4,1217.53,0.001,0.999,270.84,0.032,0.9344,0.4421768707482993,11.307692307692308
ghum_suncorp_w017,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1217.949,1290.16,0.008,0.992,279.18,0.0823,0.9019,0.5,8.615384615384615
ghum_suncorp_w018,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1290.709,1355.31,0.0025,0.9975,248.91,0.08,0.9533,0.5559701492537313,9.925925925925926
ghum_suncorp_w019,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1355.859,1432.369,0.0046,0.9954,290.16,0.088,0.9207,0.5486486486486486,10.277777777777779
ghum_suncorp_w020,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1432.89,1497.959,0.0005,0.9995,305.21,0.032,0.9483,0.5377643504531722,13.791666666666666
ghum_suncorp_w021,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1498.78,1566.75,0.0014,0.9986,208.33,0.048,0.9467,0.6483050847457628,23.6
ghum_suncorp_w022,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1567.3,1637.01,0.0014,0.9986,267.68,0.096,0.9429,0.5691318327974276,13.521739130434783
ghum_suncorp_w023,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1638.16,1698.469,0.0053,0.9947,253.69,0.08,0.9388,0.615686274509804,9.444444444444445
ghum_suncorp_w024,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1699.089,1761.109,0.0284,0.9716,263.14,0.1257,0.9524,0.5183823529411765,9.066666666666666
ghum_suncorp_w025,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1761.68,1832.67,0.0077,0.9923,324.55,0.068,0.9342,0.4401041666666667,8.347826086956522
ghum_suncorp_w026,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1832.89,1914.449,0.0063,0.9937,295.74,0.0569,0.9105,0.5074626865671642,6.931034482758621
ghum_suncorp_w027,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1914.81,1983.8,0.0107,0.9893,324.39,0.1227,0.9332,0.5254691689008043,9.325
ghum_suncorp_w028,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,1983.81,2049.61,0.0097,0.9903,331.91,0.0914,0.922,0.43131868131868134,9.837837837837839
ghum_suncorp_w029,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2050.219,2122.189,0.0018,0.9982,210.92,0.0427,0.949,0.6126482213438735,10.12
ghum_suncorp_w030,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2122.36,2206.55,0.0046,0.9954,288.63,0.064,0.9521,0.4469135802469136,13.064516129032258
ghum_suncorp_w031,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2208.1,2271.189,0.0036,0.9964,231.1,0.048,0.9737,0.5802469135802469,12.15
ghum_suncorp_w032,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2271.699,2334.879,0.0071,0.9929,301.99,0.112,0.9176,0.4559748427672956,10.96551724137931
ghum_suncorp_w033,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2336.11,2410.33,0.0086,0.9914,267.58,0.0582,0.9564,0.5075528700906344,17.42105263157895
ghum_suncorp_w034,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2410.719,2492.699,0.0098,0.9902,260.55,0.0889,0.8949,0.46348314606741575,11.483870967741936
ghum_suncorp_w035,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2494.01,2561.929,0.0052,0.9948,272.97,0.0587,0.935,0.5792880258899676,9.363636363636363
ghum_suncorp_w036,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2563.56,2637.889,0.0047,0.9953,229.25,0.088,0.9339,0.5352112676056338,10.142857142857142
ghum_suncorp_w037,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2639.07,2718.04,0.0191,0.9809,242.37,0.1003,0.9081,0.5141065830721003,7.975
ghum_suncorp_w038,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2718.879,2783.209,0.0135,0.9865,245.3,0.0576,0.9419,0.5019011406844106,7.514285714285714
ghum_suncorp_w039,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2783.979,2867.514,0.0058,0.9942,262.88,0.0686,0.9129,0.4426229508196721,7.787234042553192
ghum_suncorp_w040,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2867.524,2935.719,0.0122,0.9878,285.94,0.0693,0.925,0.48615384615384616,9.848484848484848
ghum_suncorp_w041,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,2936.78,3028.51,0.0241,0.9759,266.22,0.1004,0.9179,0.4520884520884521,9.69047619047619
ghum_suncorp_w042,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,3028.52,3093.679,0.0059,0.9941,334.26,0.0549,0.9391,0.4820936639118457,11.34375
ghum_suncorp_w043,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,ghum,suncorp-insurance,3094.0,3155.53,0.0261,0.9739,244.76,0.0941,0.8952,0.5856573705179283,7.382352941176471
